"disc_number";"duration_ms";"name";"track_number";"album";"artist";"author";"lyrics_url";"lyrics"
"1";"143533";"Cuando El Arte Ataque";"14";"La La La";"Luis Alberto Spinetta";"";"";" Yo se que hoy me desperté para contar
para contar cada momento sin tu amor
¿quién resistirá cuando el arte ataque?
¿quién resistirá cuando el arte ataque?

Tu corazón tiene sabor vecinal
estas haciendo una cazuela de mí
quiero la mitad de tu astral errante
yo quiero la mitad de tu astral errante.

Y sin embargo me dijiste
ya no sé, ya no sé
no sé si acaso me quisiste
ya no sé, ya no sé
yo se qye siempre fui de abajo
me dormiste, me tuviste
y me dejaste caer.

En esta zona el paraíso está con vos
entre tus cosas sólo soy un yoyó
quiero la verdad aunque estés llorando
quiero la verdad aunque estés llorando.

Yo se que siempre me perdí con tu querer
yo se que siempre me perdí con tu querer
¿quién resistirá cuando el arte ataque?
¿quién resistirá cuando el arte ataque?
"
"1";"156440";"Pequeño Angel";"15";"La La La";"Luis Alberto Spinetta";"";"";"Dame tu luz pequeño ángel
que si te vas se va mi vida
ántes que el sol cuelgue sus alas.

Cuento las notas de las horas
tengo la piel de tu llovizna
en cuanto el sol cierre sus alas.

Luz, sólo luz respirándome
hay un rumor que me lleva al mar
en tanto que en la sombra
más te busco y mas te tengo acá.

Dame tu luz pequeño ángel oh oh. "
"1";"293000";"Arrecife";"16";"La La La";"Luis Alberto Spinetta";"";"";"Sólo en tanto salga el sol habrá mañana
sólo así voy a labrar la canción que me des
sólo mientras haya ley habrá castigo
sólo es un niño al llorar lo que las guerras ven.

Sólo creo en nuestro amor y yo le canto sin parar
ondulándome más, vida que pasa y se va
como azul Paraná
arrecifes de tu amor, no están, no están.

Sólo un cielo que murió
no da ciclones
sin la nieve ni el glacial
no mas luz tropical.

Sólo creo en nuestro amor y yo le canto sin parar
ondulándome más, vida que pasa y se va
como azul Paraná
arrecifes de tu amor, no están, no están.

Cuando un cuerpo no hable éste será el día
ciando un cuerpo no me hable éste será el día
voy a andar detrás del sol
no me hablen de antes.

Cuando la luna no esté no habrá mareas
y si no hay oscuridad las estrellas se irán
sólo en tanto haya un coral habrá arrecife
sólo luego de un millón de pasiones del mar.

Sólo creo en nuestro amor y yo le canto sin parar
ondulándome más, vida que pasa y se va
como azul Paraná
arrecifes de tu amor, no están, no están "
"1";"289133";"Estoy Atiborrado Con Tu Amor";"17";"La La La";"Luis Alberto Spinetta";"";"";"Tus ojos
la razón
tan temprana piel
hasta enloquecer todo cuerpo
la cúspide
los juegos
y un anochecer
sólo el aluvión de un gemido.

Más que nada hay mares
sobre todo niños
si alguien alza un canto
canta porque es vida
al quebrar un llanto
nos quedamos sin el rastro
no sé si acaso es como un sol...

La gente se durmió
sin un pestañeo
sólo como un fuego, una sangre
(algo que requiere descanso)

Ansiado corazón
que ya no debe estar
sin necesidad de autobombas.

Si caen las banderas los oídos se abrirán
si alguien se ilumina
tiene gusto a suplicio
hay algo más alto
como un pájaro que gira
y nos protege de vivir bendecidos.

Estoy atiborrado
por tu amor
y redesilachado
en sí por amor.

Tu cuerpo es la vigilia que enloqueció
vueltas al lugar
son tus manos
caudal de aquel abismo
al que delimité
hacia un embeberme de todo.

Si caen las banderas
los oídos se abrirán
si alguien alza un canto
canta porque es vida
al quebrar un llanto
nos quedamos sin el rastro
no sé si acaso es como un sol

Estoy atiborrado por tu amor
y redesilachado en sí por amor. "
"1";"251026";"Un Niño Nace";"18";"La La La";"Luis Alberto Spinetta";"";"";"Las ciudades estan cayendo
un niño nace
y los tallos siguen brotando
y un niño nace
las murallas ya van cediendo
y un niño nace
y las leyes están cambiando
y un niño nace.

Porqué entonces tanto miedo
y tanta huida en este mundo
¿es que nunca lo podrán saber?

Y las ciudades siguen cayendo
y un niño nace
uh.

Y los barcos cambian su curso
y un niño nace
y si las nubes estan ardiendo
un niño nace
las galaxias siguen su rumbo
y un niño nace
y tu amor me sigue esperando
y un niño nace. "
"1";"220106";"Woyscek";"19";"La La La";"Luis Alberto Spinetta";"";"";"-"
"1";"311613";"Hay Otra Cancion";"20";"La La La";"Luis Alberto Spinetta";"";"";" Una canción
para viajar
lejos de todo
muy lejos de acá
una canción
me basta, me alcanza

Temo vivir
para pensar
sin un amor
que me pueda cambiar
la posición del alma
de mi alma.

Vientos de amor
sin dirección
hacen que todo siga.

Guardo un amor
en el placard
de vez en cuando
lo llevo a pasear
es mi gabán de aire
en el aire.

Vientos de amor
sin dirección
hacen que todo tiempo feliz
ya no se dé sin tenerte aquí
hacen que todo en mi vida se olvide.

Para sentir
hay que flotar
como burbuja
de aquí para allá
hay que saber qué pasa
que es lo qué realmente pasa.

Y hay otra canción
sin dirección
una señal
en la oscuridad
significados de algún lugar
hacen que todo en mi vida se olvide.

Vientos de amor sin dirección
hacen que todo tiempo feliz
ya no se dé sin tenerte aquí
hacen que todo en mi vida se olvide "
"1";"366840";"Sinfín";"1";"Pan";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-sinfin-lyrics";"  Alguna vez Querida mía Te pregunté Por un rayo que víste en la avenida Hoy ví uno igual Aunque es mejor Y presiento que el tiempo nos mira  Y al esperar Cuando ya no estás Nena veo que Me cae el mundo a mí Y no sé si al entender Encierro tu alma Con mi dulce atención Eterna  Había una vez Un gran jardín Un día claro Y escuchábamos Historias que contaban los niños Acércate Sin acercarte Como un puente que salte la distancia  Y al esperar Cuando ya no estás Nena veo que (Veo que) Me cae el mundo a mí Y no sé si al entender Me libro del cielo Y de la esperanza sinfín  Solo un momento En esta incertidumbre Y tu flor que me enceguece Como la nieve Un río sin tregua Que se lleva hacia el mar El lucero de aquellos seres perdidos Que han de seguir Como la vida Han de seguir  Desanda el día Para encontrarnos Pregúntate Por las luces que víste en la avenida  Y no sé si al entender Encierro tu alma Con mi dulce atención eterna Preparate Que el anochecer Se hace aliado de todas Nuestras heridas... Descálzate ya Con tu soledad... Y que las horas no atrapen Tus alegrías Que han de seguir Como la vida... Han de seguir... E inventa un Dios ... Para saber ( oh ) Inventa algo... Que contemple toda la necesidad... Y al esperar Cuando ya no estás... Nena veo que Me cae el mundo a mí... Y es que además Te agarraste el sol... Y no sé si al entender Me libro del cielo Y de aquella canción sin fin  "
"1";"408750";"Bolsodios";"2";"Pan";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-bolsodios-lyrics";"  Todas las cosas que se pierden Las tiene en un bolso Dios... Y todas estas estrellas amarillas Están para una sola función... Y nadie se escribe el destino... Y todas las cosas que conozco Se parecen al cielo... Todas las cosas que conozco Se parecen al cielo... Toda mariposa que se atrapa Se transforma en piel... Piel que no es nada más que un pálpito... En procura de un vuelo de elevación... Y nadie se escribe el destino (oh) Y todas las cosas que te veo Se parecen a un niño... Todas las cosas que te veo Se parecen a un niño... Todas las cosas que conozco Se parecen al cielo... Donde la mañana transtornada Con su pulso aterrador... Va llevando masas muertas de hombres... A un trabajo sin razón... Y las calles viruladas Con su eterna colisión... Van dejando en las almas El abismo... Todas las cosas que se encuentran Pertenecen a un planeta enorme... Y todas las moradas en la tierra Están para una misma diversión... Y nadie se inventa el destino... Y todas las cosas que te veo Se parecen a un niño... Todas las cosas que te veo Se parecen a un niño... Y todas las cosas que conozco Se parecen al cielo... Donde las nubes reviradas De patético esplendor... Van cegando las ideas De un cerebro sin amor... Y el poder con sus miserias... Y su reino de dolor... Va llevando nuestras almas Al deslinde... Muchos de los hombres en rama Se venden en un kiosco de fé... Fé que se despreocupa de la vida Y asciende con su autoelevador... Hasta que nadie consigue ya encontrarse... Y todas las mañanas veo luces Que parecen de tu cielo... ¡Oh, amor, amor, amor Amor de mi vida... Oye el reclamo de las aves... Por encima del humo del mundo !!! Todas las cosas que se pierden Las tiene en su bolso Dios... Y todas estas estrellas amarillas Están para una sola función... Y nadie se inventa el destino... Y todas las cosas que conozco Se parecen al cielo... Todas las cosas que conozco Se parecen al cielo... Y todas las cosas que te veo Se parecen a un niño  "
"1";"336750";"Canción De Noche";"3";"Pan";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-cancion-de-noche-lyrics";"  Líbrame ya Líbrame de tí Ya... Busco aquella luz Hoy... Como lo hice ayer Y como lo haré Mañana... Líbrame ya Nena líbrame de tí... Busco aquella luz hoy... Solo líbrame; De todo los sueños de gris... Juega, después de todo Que tu alma es un colibrí... Y duerme cuando la luna Se hunde bajo tus pies... En tanto que la brisa así Mueve mis cosas... Y la feroz ciudad No da para más... Durante los diluvios de Nuestra piel expuesta Yo sé de tu mirada de ángel; Del adiós ( uh ) Y del día... Día que tardó en salir... Oh, mira Hay un ave detenida Permanece con el cielo... ( sí ) Más hoy Cuando cambie la tarde... Partirá con sus desvelos... Hacia el surco de la luz... Sol Que lo oculta todo Sol, sol... Desabrigador... Solo Tu canción de noche Es noche Sin resplandor... En tanto que la brisa así Mueve mis cosas... Y la feroz ciudad No da para más... Durante los diluvios de Nuestra piel expuesta... Oh !!! Eres ángel del adiós, ( uh ) Y del día... Día que tardó en salir... Oh, mira Mira en la lejanía Los espejos del pasado... Vas Con tu barca encantada Con tu alma que no entiende... Como es el surco de la luz... Nena, líbrame ya Líbrame de tí... Ya... Busco aquella luz, hoy... ( hoy ) Como lo hice ayer... Y como lo haré mañana  "
"1";"201773";"Proserpina";"4";"Pan";"Luis Alberto Spinetta";"";"";"Dame una palabra...
y yo te daré dos,
¡oh bailarina!

Y mírate microbio...
en el haz de luz,
de Proserpina...

Y es que tu amor es un arco dorado...
tu amor es un círculo mágico...
tu amor es un eco de luz...
y ¿cómo ajustarlo a tu vida...
una vez más?

Solo la esperanza,
guía la verdad...
uh mediodía...

Cuida de mis alas,
en la ingratitud...
oh, Proserpina...

Y es que tu amor es un arco dorado,
tu amor es un río divino...
tu amor como un árbol de luz...
y ¿cómo ajustarlo a tu vida...
una vez más?

Una caja fuerte,
y un viejo reloj,
ya no me sirven...

Quiero tus tesoros,
ya, hermosa flor...
Oh, Proserpina...!

Y es que tu amor es un arco dorado...
tu amor es un círculo mágico...
tu amor es un eco de luz...
y ¿cómo ajustarlo a tu vida...
una vez más? "
"1";"301000";"No Habrá Un Destino Incierto";"5";"Pan";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-no-habra-un-destino-incierto-lyrics";"  Extiende tus alas Y encara hacia el mar... ( otra vez ) Solo el cielo Te acompañará... Y es que no habrá un destino incierto... Ni habrá distancia que Pueda alejarme de tí... Abre tus ojos Que el mundo está aquí Para dar... Solo tus manos te podrán contar... Y es que no habrá un camino adverso... Ni habrá distancia que Pueda alejarme de tí... Hay brillo en tus ojos hoy Oh reina de mi querer... Tuyo es ese cielo amor Tuyo amor Tuyo el cielo... oh ! Ecos de la tierra Y de un valle feliz Para amar... Pronto este arribo Se hará realidad... Y es que no habrá un destino incierto Ni habrá distancia que Pueda alejarme de tí... Y es que no habrá un destino incierto... Ni habrá distancia que Pueda alejarme de tí  "
"1";"320000";"Cabecita Calesita";"6";"Pan";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-cabecita-calesita-lyrics";"  Cabecita Llena de cristal Calesita Llena de coral... Quién diría Que ante la gente sin conciencia Te han vísto llorar... Porque sí... Cabecita De papel maché Calesita ¿cómo girarás esta vez? Así mi corazón te añorará... Y así mi corazón te añorará... Así mi corazón Así mi corazón... Así mi corazón te añorará... Hueles a humo, humo de vida Carne rosa, astro labial... En tu ausencia Ya no hay payasos Solo inútiles... Antidiamante Como siempre... Así mi corazón te añorará Y así mi corazón te añorará  "
"1";"306800";"Dale Luz Al Instante";"7";"Pan";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-dale-luz-al-instante-lyrics";"  Estoy entusiasmado con tu corazón Todos los días así Toda mi vida... Estoy iluminado con tu sencillez Todos los días amor Toda la vida... Dale luz al instante... Tal vez no te arrepentirás... Dale luz al instante... Y que el cielo le responda al mar... Dale luz al instante... Y es que nunca nunca te arrepentirás... Estoy entusiasmado con tu río de amor Es una fuerza que une mi destino ¿cómo haré para encantarte con la canción Que es un anhelo que dura Lo que una brisa? Solo dale luz al instante Nunca te arrepentirás... Dale luz al instante... Y que el cielo le responda al mar... Dale luz, luz, luz... Y es que nunca te arrepentirás Dale luz al instante Tarde o temprano el tiempo se acabará... Al volver de su noche oscura Que ya pasó... Y tú al mirarte al espejo... Tal vez querrás Que se detenga el mundo Solo para tí.. Y eso no puede ser No puede ser Mi vida... Solo dale luz al instante... Nunca te arrepentirás Dale luz al instante... Y que el cielo le responda al mar Dale luz, luz, luz... Nunca te arrepentirás... Dale luz al instante... Sin sospecharlo el viento te arrebatará... Esa hoja escrita Con tu mejor canción... Que ya no recordarás Y que creías que haría Una revolución Sin amor... Y es que nunca funcionó... ¡Porque no puede ser No puede ser Mi vida... !  "
"1";"280750";"La Flor De Santo Tomé";"8";"Pan";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-la-flor-de-santo-tome-lyrics";"  Yo vine y no traje nada Y lo mejor me llevé... Porque ella es la flor más linda La de Santo Tomé... Si es que se agita mi canción Ya tiene adonde ir... Río no traigas las sombras Dulce río de amor... La pena nos hace sauce... Que no lloró... Si es que se agita Es como un trébol Que acaba de nacer... Yo vine y no traje nada Y lo mejor me llevé... Ya que ella es la flor más linda La de Santo Tomé...¡oh! Mis ojos saben la orilla Su cuerpo el junco azul Que se entretiene bailando En procura de luz... Yo vine y no traje nada Y lo mejor me llevé... Porque ella es la flor más linda La de Santo Tomé...¡ah! ¿Por qué sus ojos simplemente Dicen todo, todo sobre mí? ¿Por qué sus manos dulcemente Leen todo todo sobre mí? Quiero saber... Quiero saber... Arena que sus pies besas Déjala déjala... Que baile sobre otras playas En mi alma... Puente que nunca descansa De llevar y traer Las almas y la esperanza Que solo quieren volver Si es que se agita mi canción Ya tiene adonde ir... Yo vine y no traje nada Y lo mejor me llevé Ya que ella es la flor más linda La de Santo Tomé...¡ah!  "
"1";"356500";"Atado A Tu Frontera";"9";"Pan";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-atado-a-tu-frontera-lyrics";"  En la inconsolable noche tu voz Aullando me guía Yo solo estoy atado a tu frontera... Algo se acumula en mí Lo siento, ya no tengo remedio... Yo solo estoy atado a tu frontera... ¿Por qué tu corazón brilló sin parar Y luego se detuvo allí? ¿Por qué las estrellas giran Brillan y luego explotan? Tus ojos son lunas, dos lunas Dos lunas que envuelven mi alma... Yo solo estoy atado a tu frontera... Amor, ya no temo morir Solo espero que Dios tenga tu gracia Yo siempre estoy atado a tu frontera... ¿Y cómo derivó en hielo el amor? ¿Y cómo ya no quieres volar? ¿Cómo es qué prefieres quedarte dormida En un mundo muerto? Y es que vas a saber por fin... Como evolucionó Tu sociedad Tu bien Tu pompa... Vas a mirar Por fin Como se capacitó Tu corazón Creador de páramos... Mi luz no existe, no existe, no existe... Porque estuvo corriendo Siempre alrededor de tu frontera... Si acaso las nubes violetas Se escapan formando mis huesos ... Será que estoy atado a tu frontera... ¿Por qué tu corazón brilló sin parar Luego se detuvo al fin? ¿Por qué las estrellas giran Brillan y luego explotan? Y es que vas a saber por fin Como se desmoronó... Tu condición De ser Impecable Vas a saber por fin... Como se constituyó Tu corazón Creador De páramos... ¿Y cómo es que no quieres ver A los hombres en su lucha cruel Y además contener la ira del mar? ¿Cuando entenderás Que así respira tu ambición tan loca? Y es que vas a saber por fin Como evolucionó Tu sociedad Tu bien, tu pompa... Vas a mirar por fin Como se capacitó Tu corazón Creador de páramos... Y vas a saber por fin Como evolucionó tu corazón... Y es que vas saber por fin Como se capacitó Tu corazón creador de páramos... Vas a salir a ver tu bolita de cristal Y así pulir y redondear tu idea...  "
